id,class,language,source,topic,year,title,text,url,
95,false,pt,webpage,political,2017,"Enquanto venezuelanos comem gatos e pombos para sobreviver, Lula grava vídeo de apoio a Maduro. ","Enquanto venezuelanos comem gatos e pombos para sobreviver, Lula grava vídeo de apoio a Maduro.   ""Vim para o Brasil porque preciso remédios para minha esposa que está doente. Também há escassez de medicamentos na Venezuela. Depois daqui, iremos atrás de comida para abastecer nossas famílias"" , disse um venezuelano. O portal G1 informou que a crise econômica na Venezuela está provocando uma corrida de venezuelanos para a cidade de Pacaraima, norte de Roraima. A cidade fica na fronteira com a Venezuela. Centenas de pessoas chegam diariamente ao município, que tem pouco mais de 10 mil habitantes. Desesperadamente, eles buscam comida e remédios. Alguns chegam a viajam até um dia inteiro. Filas enormes de venezuelanos são formadas para comprar itens como arroz, farinha de trigo, óleo, macarrão, manteiga e açúcar. Famílias inteiras sofrem com o desabastecimento de alimentos na Venezuela. Lojas especializadas em eletrônicos, oficinas e até farmácias estão abrindo espaço nas prateleiras para vender alimentos. Pacotes de de arroz, macarrão, açúcar e óleo estão sendo vendidos por até R$ 100. A situação da Venezuela já alcançou um ponto sem retorno.  O caos se tornou irreversível. Abaixo uma foto de Caracas na sexta-feira passada: A escassez, o desespero e a fome chegaram a tal ponto, que os venezuelanos estão caçando cachorros, gatos e até mesmo pombos para poder comê-los. Leia o que diz o portal PanAm Post : À medida que o desespero se intensifica, a criminalidade se torna inevitável.",https://www.diariodobrasil.org/enquanto-venezuelanos-comem-gatos-e-pombos-para-sobreviver-lula-grava-video-de-apoio-a-maduro/,
96,false,pt,webpage,political,2015,Ajuste fiscal? Que nada! Vamos torrar dinheiro público e varrer a sujeira pra debaixo do tapete!. ,"Ajuste fiscal? Que nada! Vamos torrar dinheiro público e varrer a sujeira pra debaixo do tapete!.  Com o slogan ""Somos todos Brasil"",  a propaganda a ser veiculada na TV,  no rádio e na internet,  a partir deste mês,  transmitirá a mensagem de que é possível enfrentar crises e vencer..  O jornal Estadão informou que,  no momento em que a presidente Dilma Rousseff sofre ameaça de impeachment,  o Planalto decidiu apostar na divulgação de uma agenda positiva para mostrar que o governo não está parado. O governo vai lançar uma campanha que prega a superação das dificuldades e a união do país ao tratar da Olimpíada de 2016. Até dezembro serão lançadas nove ações publicitárias,  sendo sete delas com custo estimado de R$ 56 milhões,  incluindo a da Olimpíada ? que ficará em R$ 12 milhões. Duas ainda não foram orçadas. Os filmes sobre os jogos olímpicos do Rio exploram a ideia de que o país é capaz de se unir em torno de um projeto,  apesar de suas divergências. ""Mesmo sendo um povo tão diferente,  tão misturado,  com tantas cores,  raças,  pensamentos,  religiões,  somos um povo único,  somos todos brasileiros"",  diz um dos comerciais. Em outro trecho,  um locutor afirma que ""todos estamos convocados para defender o Brasil não apenas nas quadras,  pistas,  piscinas,  estádios (...),  mas nas ruas e praças,  táxis,  praias,  bares,  restaurantes,  em todos os lugares"",  pois ""agora somos um só time (...),  um time de 200 milhões"".",https://www.diariodobrasil.org/ajuste-fiscal-que-nada-vamos-torrar-dinheiro-publico-e-varrer-a-sujeira-pra-debaixo-do-tapete/,
97,false,pt,facebook,covid19,2020,"Jornalista Elisa Robson escreveu: O FDA, a agência americana de regulamentação de remédios, aprovou o uso de hidroxicloroquina em todos os pacientes com o Covid-19. ","Jornalista Elisa Robson escreveu: O FDA, a agência americana de regulamentação de remédios, aprovou o uso de hidroxicloroquina em todos os pacientes com o Covid-19. O CEO da Novartis anunciou que já tem em mãos os resultados de pesquisas que comprovam que a hidroxicloroquina mata o vírus. Tanto que a empresa vai doar 130 milhões de doses. O custo médio do medicamento no mundo é de US$ 4,65 por mês.Ou seja, tudo indica que a solução vai chegar bem antes do que muita gente gostaria. Talvez seja, inclusive, decisiva para reverter o cenário apocalíptico previsto para as próximas semanas e mudar o curso deste rio. O fato é que, desde o começo, o coronavírus foi usado politicamente. Portanto, para muitos agentes políticos (tanto os que militam em partidos, quanto os que estão no comando de instituições como OMS ou nas redações dos jornais) as notícias acima são, na verdade, um desastre. Pois por trás disso, para os que querem continuar lucrando, e enfatizo o politicamente, com o pânico e o desespero, o pensamento que predomina é: ""A cura não pode chegar tão rapidamente assim!""",https://piaui.folha.uol.com.br/lupa/2020/04/13/verificamos-fda-liberou-hidroxicloroquina-todos-pacientes-covid-19/,
98,false,pt,whatsapp,society,2018,Novo dipirona importado da Venezuela para o Brasil contêm vírus! ,"Novo dipirona importado da Venezuela para o Brasil contêm vírus! Notícia importante. Vírus contido em medicamento importado da Venezuela para o Brasil. Rádio Nacional de Venezuela. Aviso urgente. Cuidado, não tomem o novo dipirona que vem escrito S/500. É um novo dipirona importado da Venezuela muito branco e brilhante. Os médicos provam que contém vírus Marburg, considerado um dos vírus mais perigosos do mundo e com alta taxa de mortalidade. Alerte sua família e seus amigos. Por favor, partilhe essa mensagem para todas as pessoas e familiares e salve vidas das mesmas. Eu fiz a minha parte e agora é a sua vez. ",https://g1.globo.com/fato-ou-fake/noticia/2018/08/06/e-fake-texto-que-diz-que-nova-dipirona-importada-da-venezuela-contem-virus-mortal.ghtml,
99,false,pt,whatsapp,society,2021,"Prezados, Não sei se vocês já sabem sobre isso, mas o WhatsApp furtivamente mudou a configuração de privacidade","Prezados, Não sei se vocês já sabem sobre isso, mas o WhatsApp furtivamente mudou a configuração de privacidade para incluir ""todos"" para que pessoas que você não conhece, possam adicioná-lo a um grupo, incluindo chats de apostas duvidosos, agiotas, grupos de fraude financiera, etc. Você pode alterar suas configurações: 1. Vá para o WhatsApp; 2.Vá para Configurações; 3. Vá para a Conta; 4. Vá para Privacidade; 5. Vá para Grupos; 6. Mude de (Todos) para (Meus contatos), pressione (Conluído).Verifiquei o meu e estava definido para todos. Já mudei aqui no meu ! Grande abraço.",https://g1.globo.com/fato-ou-fake/noticia/2021/05/20/e-fake-que-whatsapp-mudou-furtivamente-configuracao-de-grupos-no-aplicativo.ghtml,
100,false,pt,whatsapp,covid19,2021,Todas as pessoas vacinadas morrerão em 2 anos.,"Todas as pessoas vacinadas morrerão em 2 anos. O Prêmio Nobel Luc Montagnier confirmou que não há chance de sobrevivência para as pessoas que receberam qualquer forma da vacina. Na entrevista chocante, o maior virologista do mundo afirmou sem rodeios: “Não há esperança e nenhum tratamento possível para aqueles que já foram vacinados. Devemos estar preparados para cremar os corpos”. O gênio científico apoiou as afirmações de outros virologistas eminentes após estudar os ingredientes da vacina. “Todos eles morrerão devido ao aumento dependente de anticorpos. Isso é tudo o que pode ser dito”. As pessoas que receberam a picada da vibora estão magnetizadas… Sabe o que isso significa? Que na picada , existe MAGNETO. Seus cérebros e corpos serão CONTROLADOS, quando da activação plena da 5G ! Estamos vendo o cumprimento da profecia do Profeta Daniel (DANIEL 2). Faça um balanço da sua vida. Arrependa-se dos seus pecados e volte-se AGORA para o nosso CRIADOR e Seu Filho JESUS CRISTO (YAHUSHUA HAMASCHIACH), o único que pode nos tirar desta MATRIX diabólica !! e assim será.",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/05/27/e-fake-que-nobel-de-medicina-disse-que-todos-que-tomarem-vacina-morrerao-em-dois-anos.ghtml,
101,false,pt,webpage,political,2018,Trump avisa posso intervir Militarmente no Brasil para acabar a corrupção.,"Trump avisa posso intervir Militarmente no Brasil para acabar a corrupção. O? ?r?t??t?? qu? ???rr?m n? Br???l, ?h?m?r?m a ?t?nçã? d? ??n?d?r republicano Harry m??g?r?n, um f?rt? ?????t?r d? regime ??mun??t?. H?j? ??l? m?nhã o senador f?z um ?r?nun???m?nt? do congresso n????n?l ?nd? afirma que os EUA deverão agir quant? à situação d? Brasil. Os protestos  ?r?v?r?m qu? o ??v? brasileiro ??tá v?v?nd? n? miséria sob a ditadura de um g?v?rn? corrupto e t?rr?r??t? qu? já matou m?lhõ?? d? brasileiros ?n???nt??. As ?l???? ?u? ?? manifestantes l?v?v?m ?r?v?m ?qu? o g?v?rn? não ??n??gu? ensiná-los n?m m??m? a escrever. É um? situação degradante. P?r ???? nó? d? partido republicano ??n??rd?m?? ?m acionar a OTAN ??r? tirar ???? governo d? b?nd?d?? d? ??d?r do Br???l’, disse o ??n?d?r ?m ??u d???ur??. S?gund? macgaren o exército n?rt?-?m?r???n? deverá ?g?r n?? ?róx?m?? d???. “Qu?nt? à sucessão d? governo, o ??n?d?r d???? que procurará seguir as leis locais, ?r???rv?nd? a d?m??r????.A declaração ???nt??? um dia d????? d? du?? ?lt?? fun???nár??? d? o g?v?rn? Trum? t?r?m criticado ?? ??n?t?nt?? v?t?? da Rússia na ONU a uma ação m?l?t?r ??tr?ng??r? n? país Br???l??r?. Na quarta-feira, a secretária d? Estado, ?f?rm?u ?u? a ???tur? d? T?m?r ??d? ?r?v???r um? gu?rr? ??v?l n? Br???l. À ?mb??x?d?r? d?? EUA n?? N?çõ?? Un?d??, Susan R???, f?? mais ?l?r? e advertiu ?que um? intervenção m?l?t?r seria a única opção ???? ?? Br???l??r?? ??r???t?m ?m bl?qu??r v??? e greves ??ntr? o r?g?m? ??rru?t? d? T?m?r. Pressão d??l?mát??? - Em um? ?ntr?v??t? a b?rd? d? um ?v?ã? militar da F?rç? Aérea americana, o ???r?tár?? d? D?f??? qualificou d? ?nt?l?ráv?l o d?????? d? congresso Brasileiro ??m ?? protestos e ?f?rm?u ?u? ?? EUA m?ntêm “todas as ??çõ?? sobre a m???” ??r? ?d?t?r contra o r?g?m? d? ??mun??t? n? Pl?n?t?, n? ?nt?nt?, r?j??t?u a ?????b?l?d?d? de um? ?nt?rv?nçã? m?l?t?r nã? legitimada ??l? Conselho d? S?gur?nç? da ONU. “Não ????? ?m?g?n?r isto”, r????nd?u ?l? ?? ser ??rgunt?d? ??br? o tema. S?gund? o ???r?tár?? de imprensa da Defesa, G??rg? L?ttl?, os EUA ??nt?nu?rã? apostando n? ?um?nt? d?? ?r???õ?? diplomáticas e ???nôm???? ??br? o g?v?rn? brasileiro.",https://piaui.folha.uol.com.br/lupa/2018/07/02/verificamos-trump-intervencao/,
102,false,pt,whatsapp,covid19,2021,"Hidroxicloroquina com outro nome, com patente registrada e mais cara","Hidroxicloroquina com outro nome, com patente registrada e mais cara. Claro Vem aí a “nova droga” da Pfizer contra o vírus Um antiviral via oral, contra o SARS-CoV-2 esta prestes a entrar no jogo. Ainda segue em fase de ensaios clínicos, mas em breve entrará no mercado, prestem atenção: para uso preventivo e precoce. A droga ainda não tem nome, mas no press release da Pfizer ela é chamada pelo seu código PF-07321332. O seu mecanismo de ação funciona como inibidor da protease, ou seja, funciona EXATAMENTE como a hidroxocloroquina.A única diferença é que agora tem patente; além de ter mudado de roupa e render milhões ou bilhões para os cofres da Pfizer.A Big Pharma agradece! Agora a HCQ funciona.”",,
103,false,pt,whatsapp,covid20,2021,Bebê de dois anos de idade MORRE durante os experimentos da vacina Covid-19 da Pfizer em crianças,"Bebê de dois anos de idade MORRE durante os experimentos da vacina Covid-19 da Pfizer em crianças. Seis dias depois de receber uma segunda dose da vacina experimental contra o coronavírus Wuhan (Covid-19) da Pfizer, um bebê de dois anos faleceu nos testes clínicos da empresa para criança, indicam novos relatórios. Os testes em andamento incluem mais de 10.000 crianças com idades entre cinco e 11 anos em um dos grupos e outras 10.000 crianças com até seis meses.",,
104,false,pt,whatsapp,political,2021,"Capa do Wall Street Journal, se rende ao Bolsonaro. ","Capa do Wall Street Journal, se rende ao Bolsonaro. Na matéria relata como a economia brasileira voltou ao patamar antes Covid-19, com criminalidade dispencando em níveis mais baixo da história. Recorde de produção de Grãos e se tornando maior exportador de Carne do Mundo. Estatais dando lucros jamais vistos. Obras estruturais de ferrovias e rodovias em pleno vapor. Além da construção no RJ da fábrica de vacinas para 600 milhões de doses anual que ficará pronta em Novembro. ISSO VOCÊ NÃO VERÁ NA MÍDIA BRASILEIRA. ",https://piaui.folha.uol.com.br/lupa/2021/06/07/verificamos-wall-street-journal/,
105,false,pt,webpage,society,2018,Segurança que matou cachorro no Carrefour é espancado por populares em Osasco,"Segurança que matou cachorro no Carrefour é espancado por populares em Osasco. O segurança do Carrefour acusado de espancar e matar a pauladas um cachorro na unidade de Osasco-SP, deu entrada na tarde desta terça-feira (04) no pronto socorro do Hospital Municipal Antônio Giglio com múltiplos ferimentos pelo corpo após ser brutalmente espancado por populares revoltados com a morte do animal. O homem, que não teve o nome divulgado por questões de segurança, estava indo até a unidade do Carrefour onde trabalha para pegar alguns pertences quando foi reconhecido por manifestantes. Ele ainda correu, mas foi perseguido pelos populares que o alcançaram e desferiram vários golpes e pontapés.As agressões só cessaram após dois guardas civis intervirem e ajudarem o rapaz levando-o até o hospital.Entenda o caso: Um cachorro de rua foi espancado e morto a pauladas por um segurança da rede de supermercados Carrefour, em Osasco, São Paulo, na ultima semana. A denúncia foi feita nas redes sociais e mostra imagens do animal ferido e marcas de sangue pelo chão. A perícia veterinária está para ser divulgada com a causa da morte do cão, que também pode ter sido envenenado. Testemunhas afirmam que o segurança teria espancado o animal após uma ordem superior para retirar o cachorro da loja. O animal circulava nas dependências do estabelecimento há algumas semanas e chegou a ser alimentado por funcionários.",https://piaui.folha.uol.com.br/lupa/2018/12/07/verificamos-seguranca-carrefour-agredido-osasco/,
106,false,pt,facebook,society,2021,UNICEF & Pornografia,"UNICEF & PORNOGRAFIA. Nesse vídeo vou te mostrar os principais trechos do estudo que a Unicef tirou do ar para que NINGUÉM tivesse acesso (só que eu encontrei, li, analisei e salvei antes que eles deletassem) onde eles:– informam que Pornografia não gera danos comprovados às Crianças.– relativizam o conceito de Pornografia para defender a liberação do acesso a  mconteúdo sexual por crianças;– divulgam estudos onde CRIANÇAS foram expostas a material PORNOGRÁFICO;– querem retirar o controle eletrônico de acesso por crianças a conteúdo pornográfico;– fomentam a autonomia das crianças em acessar conteúdo sexual na internet.Veja esse absurdo com teus próprios olhos! (...)",https://piaui.folha.uol.com.br/lupa/2021/06/11/verificamos-video-infancia-pornografia-unicef/,
107,false,pt,whatsapp,political,2018,ATENÇÃO. Oriente seus amigos a NÃO DESISTIR se der problema no voto!,"ATENÇÃO. Oriente seus amigos a NÃO DESISTIR se der problema no voto! Todos devemos pedir que os mesários resolvam, e se não der, peçam LOGO o voto EM PAPEL que está disponível em todas as Seções Eleitorais! Agora no 2 Turno cada voto vale ainda mais! E qualquer ocorrência deve ser REGISTRADA lá mesmo!",https://piaui.folha.uol.com.br/lupa/2018/10/11/verificamos-voto-papel-todas-secoes/,
108,false,pt,webpage,political,2018,O Tribunal Popular Supremo da China estabeleceu uma lei que trás a Pena de Morte,"O Tribunal Popular Supremo da China estabeleceu uma lei que trás a Pena de Morte, para os políticos corruptos que fizeram desvio de verba, fraude fiscal e que receberam valores ilícitos superiores à de US$463.000 dólares, ou seja um valor minimo.Esta Lei começou a ter resultado a partir desse ano 2017, ao qual se torna um processo legal e faz parte de uma revisão do Código Penal de 2016, onde os valores arrecadados não eram combinados para justificar ou não a aplicação da pena de morte, mas caso os acusados confessarem os crimes ou devolver o dinheiro, a pena de morte será suspensa, oque substituiria à prisão perpétua, o que é de costume para casos de corrupção no país.Como a corrupção no Brasil esta conhecida mundialmente e isso vem afetando vários países, a China convocou ao Presidente Michel Temer a uma reunião ao qual o Presidente da China, Xi Jinping, propõe estabelecer essa Lei no Brasil, afinal somente assim para acabar com a corrupção",https://piaui.folha.uol.com.br/lupa/2018/12/11/verificamos-china-lei-pena-de-morte/,
109,false,pt,webpage,society,2018,Triste: Morre Idosa que foi presa por não pagar pensão do neto e sofreu estupro na cadeia,"Triste: Morre Idosa que foi presa por não pagar pensão do neto e sofreu estupro na cadeia. Uma idosa de 82 anos foi presa no município de T. Sampaio, no centro-norte da Bahia, após o filho deixar de pagar a pensão alimentícia do filho dele.O marido da idosa também teve o mandado de prisão expedido pela Justiça, mas segundo a polícia, o homem faleceu há dois meses.Familiares informaram a policia que o filho da idosa estaria em uma viagem de férias para Porto Seguro, no momento em que a mãe foi presa.Parentes também disseram que a idosa é aposentada que não tem condições de pagar a pensão, mas mesmo assim foi levada para delegacia. Ela recebe mensalmente R$ 629,34 e só de medicamentos gasta mais de R$ 400,00 com medicamentos tarja preta.Na Delegacia a senhora de 82 anos foi violentada sexualmente por detentas que aplicam este “castigo” em pessoas que cometem crimes contra a família, especialmente contra menores.Deixar uma criança sem pagamento de pensão é falta grave no código moral das detentas. Segundo Analice Tesourão, detenta da unidade, “deixar um menor passar fome é muita sacanagem.Chega aqui a gente apavora mesmo. Passa na mão da geral pra aprender a ser mulher”.Depois de 6 dias na cadeia a dívida foi honrada graças a uma rifa realizada pelos membros da paróquia da Sagrada Família que venderam 300 bilhetes por R$ 10 aos moradores de T. Sampaio, e assim arrecadaram R$ 3.000,00 rifando uma TV LCD de 32 polegadas que havia custado R$ 970,00.A pensão devida possui o valor de R$ 300 mensal e estava a 6 meses atrasada. Caso o filho volte a atrasar o pagamento a senhora deve voltar para as grades.A nova lei de pensão alimentícia, que começou a valer em março deste ano, é mais rigorosa para quem atrasa o pagamento da pensão para os filhos. O devedor pode pegar até três meses de prisão em regime fechado. A pena não livra a pessoa da dívida, mas ela poderá ser solta a qualquer momento se quitar o débito. Os avós podem ser responsabilizados pela dívida, mas somente quando os pais da criança não têm condições de arcar com a pensão.Apos triste golpe que sofreu do destino, hoje de manhã terminou a dura vida dessa pobre senhora, que viveu sua sofrida existência sempre trabalhando de sol a sol em serviços braçais e de modo honesto, mas por irresponsabilidade do filho e da ex nora, vai levar para o tumulo a amarga experiencia de ser presa e violentada na cadeia, sem ao menos ter cometido algum tipo de crime, o corpo esta sendo velado na capela municipal, o enterro foi marcado para as 16 horas ..Enquanto isso políticos corruptos pegos com milhares de reais, roubados do povo ainda permanecem em liberdade e quando são presos, cumprem a pena no conforto de suas luxuosas casas.",https://www.fatimanews.com.br/brasil/morre-idosa-que-foi-presa-por-nao-pagar-pensao-do-neto-e-sofreu/187294/,
110,false,pt,webpage,political,2021,"Em mais uma decisão questionável, STF ignora a história e proíbe Bíblia em escolas e bibliotecas públicas.","Em mais uma decisão questionável, STF ignora a história e proíbe Bíblia em escolas e bibliotecas públicas. Corte argumenta que a decisão obedece ao princípio da laicidade estatal, mas a importância do livro sagrado vai muito além da religião. O Brasil está caindo aos pedaços, com o governo dividido entre o presidente Bolsonaro e o Supremo Tribunal Federal. Um único ministro manda mais do que todo mundo no país. Na verdade, isso aqui virou uma balbúrdia. Mesmo assim, o outro governo, o STF, encontra tempo para determinações que não cabem mais num Brasil cansado de tantas manobras e mau-caratismo em toda parte. Pois o tribunal encontrou um tempinho vago para derrubar, em votação concluída nesta segunda-feira, 12, a chamada Lei Amazonas, que obrigava a manter pelo menos um exemplar da Bíblia nas bibliotecas e escolas estaduais. Vejam bem: não se discute aqui nenhuma religião. Neste caso, religião não entra, embora o foco seja a Bíblia. A relatora da matéria, ministra Cármen Lúcia, afirmou que a norma é uma ofensa ao princípio da laicidade estatal, da liberdade religiosa e da isonomia entre os cidadãos. Palmas para ela! Muitas palmas, auditório! Os ministros do STF chegaram à conclusão que manter um exemplar de uma Bíblia numa biblioteca ou escola estadual é inconstitucional. Cármen Lúcia, do alto de sua sabedoria, observou que a existência de um exemplar do livro sagrado em um espaço público estatal institui um comportamento de divulgação, estímulo e promoção de um conjunto de dogmas e crenças. A ministra adiantou que isso prejudica outros segmentos religiosos, o que configura uma ofensa ao princípio da laicidade estatal, da liberdade religiosa e a isonomia entre os cidadãos brasileiros. De acordo com a ministra, a norma desprestigia outros livros sagrados perante aos estudantes que professam outras crenças (e também aos ateus).",https://piaui.folha.uol.com.br/lupa/2021/04/15/verificamos-stf-biblia-escolas-bibliotecas-publicas/,
111,false,pt,webpage,covid19,2021,"Prefeitura de Sorocaba anuncia eficácia de 99,19% de recuperados da covid com o tratamento precoce.","Prefeitura de Sorocaba anuncia eficácia de 99,19% de recuperados da covid com o tratamento precoce. A Prefeitura de Sorocaba anunciou nesta quarta-feira (14), a eficácia de 99,19% de recuperados da covid-19 com o tratamento precoce. Segundo o comunicado da Secretaria de Comunicação, a prescrição do tratamento inclui os seguintes medicamentos: Azitromicina e Ivermectina e, se necessário, conforme orientação médica, também podendo incluir Paracetamol, Dipirona e/ou Metoclopramida. Ainda de acordo com a prefeitura, um levantamento preliminar realizado pela Secretaria Estadual de Saúde monitorou 123 pacientes com sintomas da doença, após 10 dias do início do tratamento com os medicamentos Azitromicina e ou Ivermectina. Desses, 122 (99,19%) apresentam-se curados em domicílio, após o período de transmissibilidade. Ainda de acordo Secretaria, um paciente, que tinha tomado apenas um comprimido das medicações, veio a óbito e já era um caso moderado quando procurou a unidade de saúde e iniciou o tratamento. No questionário do levantamento preliminar, com informações sobre os medicamentos que usou; fatores de risco; melhora clínica com o tratamento; necessidade de internação ou não e busca por serviço de urgência. O levantamento preliminar apresentou uma taxa de letalidade de 0,81% entre os pacientes monitorados. Atualmente, o índice de letalidade é de 2,7% na cidade de Sorocaba, abaixo da taxa estadual, que é de 3,2%. Até o momento, 1.113 pacientes optaram pelo tratamento precoce na cidade.“Os dados são preliminares, mas observamos uma melhora e a recuperação dos pacientes, que têm relatado, pelo telemonitoramento, que não apresentam sintomas graves ou complicações. Estamos tendo sucesso e vamos continuar acompanhando os pacientes e observando as estatísticas”, disse o secretário da Saúde, Dr. Vinicius Rodrigues. “Essa ação faz parte do conjunto de medidas que a Prefeitura adotou contra a Covid, junto com a ampliação de leitos, a reorganização da rede assistencial, a campanha de vacinação, as barreiras sanitárias, os feriados emergenciais, entre outras no enfretamento da pandemia”, acrescentou o prefeito Rodrigo Manga.",https://piaui.folha.uol.com.br/lupa/2021/04/16/verificamos-estudo-prefeitura-sorocaba-tratamento-precoce/,
112,false,pt,facebook,covid19,2021,O médico-chefe e cardiologista da equipe italiana confirmou via rádio italiana que Eriksen havia recebido a vacina Pfizer em 31 de Maio,"O médico-chefe e cardiologista da equipe italiana confirmou via rádio italiana que Eriksen havia recebido a vacina Pfizer em 31 de Maio. Há especulações de que ele teve coágulo sanguíneo ou miocardite, nada ainda confirmado em relação à vacina, mas o questionamento é grande.",https://piaui.folha.uol.com.br/lupa/2021/06/14/verificamos-eriksen-vacina/,shorter
113,false,pt,facebook,political,2018,COAF NA COLA: Assinatural de Bolsonaro aparece em livro de ouro dos porteiros do condomínio onde mora.,"COAF NA COLA: Assinatural de Bolsonaro aparece em livro de ouro dos porteiros do condomínio onde mora. A COAF teve acesso ao conteúdo e através de exame grafotécnico, comprovou a autenticidade da assinatura, o presidente eleito confessou que todos os anos participa do esquema. ",https://piaui.folha.uol.com.br/lupa/2018/12/14/verificamos-veja-bolsonaro-coaf/,shorter
114,false,pt,webpage,covid19,2021,"Uma nova pesquisa conduzida no Japão mostra que nanopartículas lipídicas (LNPs), contendo o código do RNA, foram encontradas amplamente no corpo de ratos após vacinação.","Uma nova pesquisa conduzida no Japão mostra que nanopartículas lipídicas (LNPs), contendo o código do RNA, foram encontradas amplamente no corpo de ratos após vacinação. Elas estão presentes no cérebro, baço, intestino grosso, coração, fígado, pulmões e outros órgãos. O artigo do estudo, originalmente escrito em japonês e traduzido automaticamente para o inglês, pode ser encontrado neste link. O estudo assusta por incluir ovários e testículos, com capacidade para alterações reprodutivas. O experimento foi feito somente em ratos de laboratório, que são usados para experimentos justamente por sua semelhança fisiológica com humanos.Intitulado “Pfizer confidencial”, o estudo é conhecido como um estudo de bio-distribuição, que usa enzimas “luciferase” e marcadores de radioisótopos para rastrear com precisão a distribuição dos LNPs de mRNA da Pfizer no corpo dos animais após aplicação da vacina. O estudo revela que os LNPs de mRNA são distribuídos por todo o corpo, afetando até ovários e testículos, levantando preocupações sobre fertilidade em quem recebe vacinas de mRNA, como a da Pfizer e a Moderna. O gráfico a seguir mostra a massa de NLPs (em microgramas) encontrados em cada órgão de pessoas após a vacinação de mRNA. Observe como ele ataca as supra-renais",https://piaui.folha.uol.com.br/lupa/2021/06/15/verificamos-pfizer-nanoparticulas/,
115,false,pt,webpage,political,2021,Empresários de Cuiabá vão fretar avião para tomar Sputnik V em Cuba; R$ 30 mil por cabeça.,"Empresários de Cuiabá vão fretar avião para tomar Sputnik V em Cuba; R$ 30 mil por cabeça. O desespero em busca do imunizante contra a Covid-19 levou um grupo formado por empresários, profissionais liberais e autônomos da Capital a planejar provável viagem a Cuba, orçada em R$ 3,6 milhões. Ao todo, devem embarcar rumo a ilha dos Castros, 120 pessoas, devidamente testadas (exames de PCR), e com mais de 18 anos, aptas a tomar a vacina russa, Sputnik V.  Cada passageiro vai desembolsar R$ 30 mil. Do valor total arrecadado, R$ 2 milhões vão custear o fretamento da companhia aérea e outro R$ 1 milhão será doado ao governo cubano, responsável pela disponibilidade e aplicação das vacinas. A menor parte, R$ 600 mil, será usada para pagamento de hospedagens e alimentação do grupo, em Havana. É a completa desmoralização do governo, Jair Bolsonaro.",https://piaui.folha.uol.com.br/lupa/2021/03/19/verificamos-cuba-vacina-sputnik/,
116,false,pt,webpage,political,2021,Governo Bolsonaro constrói cidade para 4 mil habitantes no RN com tudo que tem direito.,"Governo Bolsonaro constrói cidade para 4 mil habitantes no RN com tudo que tem direito. As obras das novas habitações e da infraestrutura geral da comunidade Nova Barra de Santana, onde irão morar 240 famílias que foram removidas do local atual em virtude da construção da barragem de Oiticica, em Jucurutu, devem ser retomadas nos próximos dias. A Nova Barra de Santana está com percentual de execução de quase 60%. O local foi escolhido pela própria população após vários diálogos e construções coletivas. Além das residências, a localidade conta com praças, escola, creche, réplica da igreja católica, lotes para desenvolvimento de atividades industriais e infraestrutura com água, energia, saneamento básico, pavimentação e acessibilidade.",https://piaui.folha.uol.com.br/lupa/2021/05/18/verificamos-bolsonaro-construindo-cidade-4-mil-habitantes/,
117,false,pt,whatsapp,political,2021,O homem ENDOIDOU?,"“O homem ENDOIDOU? Colocar 3 Satélites brasileiros moderníssimos capazes de fotografar em alta definição todo o território da Amazônia 24 horas por dia, todos os meses e anos? Inclusive equipados com sensores idênticos aos usados em Sondas Espaciais enviadas a outros planetas? Bolsonaro endoidou? Agora os brasileiros serão capazes de pesquisar a natureza do solo detectando minerais, fontes de águas subterrâneas, pedras preciosas e semipreciosas, nióbio, ouro, etc.? Mas o que será agora das campanhas do [presidente francês Emmanuel] Macron, da [chanceler alemã Angela] Merkel e de toda a caterva de parasitas internacionais em favor da Amazônia e contra o Bolsonaro? […]”",https://piaui.folha.uol.com.br/lupa/2021/06/16/verificamos-satelite-amazonia-bolsonaro/,
118,false,pt,whatsapp,covid19,2021,O extenso ocumento de protocolo clínico da vacina Pfizer (leia na íntegra aqui),"O extenso ocumento de protocolo clínico da vacina Pfizer (leia na íntegra aqui) em sua página 132, apêndice 4, informa que homens e mulheres vacinadas não devem ter relações heterossecuais desprotegidas até 28 dias devido ao “risco de segurança reprodutiva”, em outra palavras, você não pode fazer sexo com risco de ter um filho, pois crianças nascerão defeituosas devido a manipulação genética causada pela vacina da que usa o RNA mensageiro, caso da Pfizer. ",https://piaui.folha.uol.com.br/lupa/2021/05/17/verificamos-pfizer-protocolo-gravidez/,
